time,open,high,low,close,adj close,volume,sma,rsi
2016-10-08T04:00:00.000Z,12.674,12.6869,12.0455,12.2191,12.219100,11611200,12.804526666666671,38.524247491638775
2016-10-09T04:00:00.000Z,12.2156,12.3571,11.9795,12.0537,12.053700,7208480,12.817890000000004,31.38509670079638
2016-10-10T04:00:00.000Z,12.0607,12.0622,11.624,11.7555,11.755500,10809200,12.804123333333337,31.159113370040956
2016-10-11T04:00:00.000Z,11.7624,12.1609,11.7513,11.7857,11.785700,11727700,12.809033333333335,24.642608762846805
2016-10-12T04:00:00.000Z,11.7846,12.072,11.7072,11.9335,11.933500,9694640,12.810360000000001,23.797616722016045
2016-10-13T04:00:00.000Z,11.9092,12.1312,11.7837,11.963,11.963000,8665190,12.811836666666668,26.746523705813374
2016-10-14T04:00:00.000Z,11.9891,12.074,11.8959,11.9382,11.938200,4333510,12.81233666666667,21.547987616099064
2016-10-15T04:00:00.000Z,11.9361,11.9962,11.7768,11.9834,11.983400,4991840,12.813883333333335,23.619182822412455
2016-10-16T04:00:00.000Z,11.9817,12.0097,11.9332,11.9516,11.951600,3617280,12.793743333333333,22.3737217229625
2016-10-17T04:00:00.000Z,11.9556,12.0339,11.8613,12.005,12.005000,5724440,12.770623333333333,14.862109147407281
2016-10-18T04:00:00.000Z,11.9959,12.9278,11.9959,12.5885,12.588500,18864200,12.775866666666666,36.04976293714796
2016-10-19T04:00:00.000Z,12.5926,12.6191,11.9085,12.0226,12.022600,10576200,12.736986666666667,31.859040933997065
2016-10-20T04:00:00.000Z,12.0463,12.2888,11.9972,12.099,12.099000,8170760,12.659276666666667,35.946861161760864
2016-10-21T04:00:00.000Z,12.1297,12.2054,12.0234,12.1754,12.175400,5676920,12.606173333333334,40.45798563943334
2016-10-22T04:00:00.000Z,12.1804,12.1902,11.9541,12.0715,12.071500,7583820,12.566970000000001,46.69414083497583
2016-10-23T04:00:00.000Z,12.1304,12.1431,11.9392,12.036,12.036000,5774660,12.523793333333336,49.57907253269917
2016-10-24T04:00:00.000Z,12.0372,12.1007,11.9091,11.969,11.969000,5739690,12.493496666666667,55.7045903917063
2016-10-25T04:00:00.000Z,11.9676,11.9934,11.1475,11.414,11.414000,19316000,12.437266666666666,42.2436459246275
2016-10-26T04:00:00.000Z,11.3841,11.6625,11.3841,11.532,11.532000,10221800,12.39423,41.51629125639182
2016-10-27T04:00:00.000Z,11.5312,11.6065,11.2635,11.4997,11.499700,13255400,12.340943333333334,40.22202524165297
2016-10-28T04:00:00.000Z,11.4749,11.5784,10.9539,11.0851,11.085100,13971500,12.267953333333335,34.53912791329877
2016-10-29T04:00:00.000Z,11.1003,11.1985,9.56327,10.4446,10.444600,27070400,12.180326666666668,27.061594418937446
2016-10-30T04:00:00.000Z,10.4282,11.4537,10.2949,11.1828,11.182800,16694900,12.11226,40.5334187065951
2016-10-31T04:00:00.000Z,11.2296,11.4985,10.9352,10.9982,10.998200,13393900,12.039776666666663,37.99083925759816
2016-11-01T04:00:00.000Z,10.9578,11.1797,10.3041,10.7661,10.766100,22901300,11.958656666666664,26.273304864076664
2016-11-02T04:00:00.000Z,10.7735,11.1604,10.6925,10.7526,10.752600,11691700,11.86866333333333,30.687347931873475
2016-11-03T04:00:00.000Z,10.7977,11.1075,10.7624,10.801,10.801000,15228600,11.786129999999995,30.092024539877315
2016-11-04T04:00:00.000Z,10.8175,11.1222,10.8175,11.0907,11.090700,9958040,11.721296666666664,34.38516684421157
2016-11-05T04:00:00.000Z,11.0948,11.2366,10.8834,11.0025,11.002500,5502670,11.659569999999999,34.54130032392412
2016-11-06T04:00:00.000Z,10.9917,11.2454,10.852,10.8735,10.873500,5688710,11.599783333333331,33.63183238996369
2016-11-07T05:00:00.000Z,10.9037,10.9567,10.7843,10.8088,10.808800,5992480,11.552773333333333,33.653629395852136
2016-11-08T05:00:00.000Z,10.8506,10.9243,10.7398,10.8337,10.833700,6258150,11.512106666666666,40.38824659621694
2016-11-09T05:00:00.000Z,10.8199,10.8349,10.2229,10.6555,10.655500,14606600,11.47544,35.766020331936744
2016-11-10T05:00:00.000Z,10.6747,10.6771,10.5133,10.5245,10.524500,4253980,11.4334,34.655085599194365
2016-11-11T05:00:00.000Z,10.514,10.5727,10.257,10.2899,10.289900,6056300,11.378613333333332,36.73605551107553
2016-11-12T05:00:00.000Z,10.2924,10.3362,9.69731,9.87796,9.877960,10052500,11.309111999999999,39.768295149221416
2016-11-13T05:00:00.000Z,9.88765,10.4127,9.84176,10.1015,10.101500,8227770,11.247888666666665,26.017796467321418
2016-11-14T05:00:00.000Z,10.0982,10.1571,9.95604,9.96648,9.966480,3573250,11.180657999999998,26.60286647314952
2016-11-15T05:00:00.000Z,9.97194,10.3219,9.85144,10.2175,10.217500,6557550,11.122854666666663,37.66481391542099
2016-11-16T05:00:00.000Z,10.217,10.3266,9.93143,10.0591,10.059100,9533550,11.057991333333328,35.360674147816056
2016-11-17T05:00:00.000Z,10.0596,10.1902,9.92025,9.99118,9.991180,6984700,10.971413999999994,33.04496386309009
2016-11-18T05:00:00.000Z,9.98835,10.0061,9.47616,9.47616,9.476160,10816100,10.88653266666666,19.11106349437142
2016-11-19T05:00:00.000Z,9.48282,9.74582,9.48208,9.66276,9.662760,5186540,10.805324666666662,25.298503610068366
2016-11-20T05:00:00.000Z,9.66121,9.71109,9.52017,9.57928,9.579280,5173420,10.718787333333328,25.730401974241843
2016-11-21T05:00:00.000Z,9.58016,9.63779,9.54169,9.62082,9.620820,3663210,10.637097999999993,27.527447998244526
2016-11-22T05:00:00.000Z,9.62576,10.2388,9.5911,9.90572,9.905720,11284400,10.566088666666662,34.0178700597276
2016-11-23T05:00:00.000Z,9.91977,9.95926,9.76379,9.84362,9.843620,4812310,10.49524266666666,35.43493548803764
2016-11-24T05:00:00.000Z,9.84603,9.8526,8.92861,9.23167,9.231670,15987800,10.422498333333328,30.220040819698696
2016-11-25T05:00:00.000Z,9.22853,9.75252,9.21123,9.40205,9.402050,7669720,10.351499999999994,36.143841239024766
2016-11-26T05:00:00.000Z,9.41643,9.50103,9.31075,9.32811,9.328110,3505990,10.279113666666662,40.40672619608417
2016-11-27T05:00:00.000Z,9.31202,9.33352,8.7755,8.99847,8.998470,8707660,10.20955933333333,31.442405725610783
2016-11-28T05:00:00.000Z,8.99844,9.01168,8.72361,8.72482,8.724820,6046890,10.152233333333333,30.04108611366513
2016-11-29T05:00:00.000Z,8.7287,8.74443,7.87573,8.17412,8.174120,17000400,10.051943999999999,20.040349302977532
2016-11-30T05:00:00.000Z,8.15548,8.75113,8.15548,8.58754,8.587540,10626600,9.971588666666666,29.92546190699653
2016-12-01T05:00:00.000Z,8.60162,8.64603,8.35906,8.4525,8.452500,5882340,9.89446866666667,29.387304547256974
2016-12-02T05:00:00.000Z,8.45557,8.45557,7.4178,7.75996,7.759960,18579800,9.794713999999999,28.05303487575067
2016-12-03T05:00:00.000Z,7.76633,8.15117,7.66824,7.92134,7.921340,12112100,9.698725333333332,27.585940597117883
2016-12-04T05:00:00.000Z,7.90343,7.94777,7.44368,7.44368,7.443680,8450790,9.577157999999997,25.044638266446043
2016-12-05T05:00:00.000Z,7.41059,7.63886,6.6555,6.82166,6.821660,17344500,9.437796666666664,21.19802770758048
2016-12-06T05:00:00.000Z,6.8046,7.92268,5.97887,7.86893,7.868930,50671200,9.337644333333333,31.884540058238713
2016-12-07T05:00:00.000Z,7.89483,8.54084,7.32844,8.38148,8.381480,22229600,9.256733666666666,37.96025783331742
2016-12-08T05:00:00.000Z,8.3835,8.86133,8.23051,8.23051,8.230510,16042700,9.169960666666666,41.07885000605936
2016-12-09T05:00:00.000Z,8.16814,8.67409,8.05433,8.44601,8.446010,12916300,9.096310999999996,41.5488625032707
2016-12-10T05:00:00.000Z,8.43837,8.52841,8.01677,8.12516,8.125160,8108370,9.016333000000001,39.81101743294726
2016-12-11T05:00:00.000Z,8.12641,8.26856,8.10299,8.19362,8.193620,5545500,8.946457,42.867346920689606
2016-12-12T05:00:00.000Z,8.19236,8.60633,8.16508,8.52221,8.522210,9119700,8.901265333333333,48.22176778802692
2016-12-13T05:00:00.000Z,8.5204,8.53089,8.34572,8.42285,8.422850,4486190,8.845310333333332,52.370839616364925
2016-12-14T05:00:00.000Z,8.4515,8.51865,8.24887,8.26523,8.265230,7337220,8.788602,46.77031790789629
2016-12-15T05:00:00.000Z,8.23533,8.23533,7.72241,7.82847,7.828470,13184400,8.708967666666668,44.10350125578046
2016-12-16T05:00:00.000Z,7.85904,7.93477,7.80447,7.85821,7.858210,5178610,8.635604666666667,51.06130623302719
2016-12-17T05:00:00.000Z,7.85569,7.89911,7.52057,7.87659,7.876590,8502620,8.565118333333336,49.50119601491843
2016-12-18T05:00:00.000Z,7.86052,7.93286,7.71948,7.86532,7.865320,5890020,8.511423666666667,55.24513974931209
2016-12-19T05:00:00.000Z,7.86943,7.86943,7.62519,7.64382,7.643820,5894760,8.444125666666668,61.35950392669435
2016-12-20T05:00:00.000Z,7.63368,7.7459,7.5716,7.66004,7.660040,6313550,8.380151000000003,45.963899419191044
2016-12-21T05:00:00.000Z,7.66366,7.9436,7.66286,7.9144,7.914400,9393550,8.323270333333335,39.97501695584611
2016-12-22T05:00:00.000Z,7.89904,7.90586,7.50171,7.585,7.585000,16376700,8.245913000000003,37.131032172917955
2016-12-23T05:00:00.000Z,7.57695,7.69174,7.16114,7.16615,7.166150,19613100,8.156664000000001,26.39819131358432
2016-12-24T05:00:00.000Z,7.15242,7.40543,7.15242,7.26577,7.265770,7626020,8.091134,32.744073602583
2016-12-25T05:00:00.000Z,7.26485,7.34166,7.13886,7.17508,7.175080,8671840,8.016901666666667,29.729417758601485
2016-12-26T05:00:00.000Z,7.1321,7.33382,7.04751,7.27409,7.274090,5836810,7.948434333333334,22.662280202209573
2016-12-27T05:00:00.000Z,7.27637,7.32258,7.09047,7.17082,7.170820,8778610,7.887512666666667,22.623530080596836
2016-12-28T05:00:00.000Z,7.14895,7.62406,7.08225,7.52011,7.520110,17453300,7.847355666666666,34.96747849384268
2016-12-29T05:00:00.000Z,7.53913,8.52741,7.53913,8.28416,8.284160,27543800,7.851023666666665,58.12093454279756
2016-12-30T05:00:00.000Z,8.28988,8.46609,8.05468,8.15998,8.159980,13909900,7.836771666666665,55.20276956922025
2016-12-31T05:00:00.000Z,8.15115,8.15856,7.90938,7.9691,7.969100,9066800,7.820658333333333,51.50540749009792
2017-01-01T05:00:00.000Z,7.98231,8.47123,7.98231,8.17257,8.172570,14731700,7.8344119999999995,54.705509389577905
2017-01-02T05:00:00.000Z,8.17087,8.43633,8.05441,8.37851,8.378510,14579600,7.849651,61.30560163484889
2017-01-03T05:00:00.000Z,8.37458,9.9968,8.31717,9.72525,9.725250,33625200,7.925703333333332,72.54719144058083
2017-01-04T05:00:00.000Z,9.70929,11.2764,9.55981,11.2516,11.251600,41051200,8.073367999999999,78.51459565872716
2017-01-05T05:00:00.000Z,11.2868,11.8909,9.40268,10.2544,10.254400,41557400,8.152883666666666,70.4723032606595
2017-01-06T05:00:00.000Z,10.2858,10.6292,9.62729,10.2547,10.254700,29471800,8.215324333333333,75.31187561362992
2017-01-07T05:00:00.000Z,10.2409,10.2804,9.58585,9.86719,9.867190,23153600,8.269880333333333,70.35896745595474
2017-01-08T05:00:00.000Z,9.87258,10.3948,9.8289,10.2898,10.289800,16676600,8.33134,73.17224139983335
2017-01-09T05:00:00.000Z,10.3138,10.7838,10.1366,10.3256,10.325600,25718300,8.404688,72.91752721330091
2017-01-10T05:00:00.000Z,10.3695,10.6898,10.2898,10.5496,10.549600,10879700,8.483220666666666,74.92343235491981
2017-01-11T05:00:00.000Z,10.5415,10.6639,9.4568,9.71776,9.717760,26823500,8.523072333333333,65.13351705787325
2017-01-12T05:00:00.000Z,9.72139,10.084,9.17558,9.86133,9.861330,30453800,8.571021666666667,61.8755826088528
2017-01-13T05:00:00.000Z,9.82722,9.85382,9.51438,9.7695,9.769500,25066600,8.621164,62.17849770885166
2017-01-14T05:00:00.000Z,9.78645,9.89084,9.44398,9.64666,9.646660,20085800,8.681770333333334,62.82538226299695
2017-01-15T05:00:00.000Z,9.8292,9.99962,9.59741,9.90426,9.904260,14837900,8.749972000000001,63.130541860715525
2017-01-16T05:00:00.000Z,9.88353,9.92592,9.58357,9.6365,9.636500,14937400,8.808635666666667,59.45011606156898
2017-01-17T05:00:00.000Z,9.63962,10.6104,9.54462,10.3023,10.302300,18391900,8.889868333333334,54.82886221110927
2017-01-18T05:00:00.000Z,10.2964,10.5168,9.93529,10.2278,10.227800,10788200,8.976001,38.682690862140625
2017-01-19T05:00:00.000Z,10.2405,10.444,10.1789,10.3972,10.397200,8347550,9.067239666666666,51.93215275372358
2017-01-20T05:00:00.000Z,10.3868,10.7627,10.3521,10.6006,10.600600,10992800,9.156779666666667,54.43636718088682
2017-01-21T05:00:00.000Z,10.5955,10.9778,10.58,10.9092,10.909200,11937600,9.267586333333334,63.64048120851932
2017-01-22T05:00:00.000Z,10.9101,10.9718,10.5763,10.7032,10.703200,8678620,9.385488,55.73698146513682
2017-01-23T05:00:00.000Z,10.7099,10.8447,10.669,10.8208,10.820800,7267210,9.503989,56.719605725234345
2017-01-24T05:00:00.000Z,10.7279,10.7723,10.5713,10.6325,10.632500,8327330,9.619236333333333,51.135915199614146
2017-01-25T05:00:00.000Z,10.6185,10.6185,10.484,10.5705,10.570500,6751450,9.729116666666666,64.80862739649899
2017-01-26T05:00:00.000Z,10.5672,10.6677,10.5135,10.5891,10.589100,8465020,9.843059333333333,63.21185957599762
2017-01-27T05:00:00.000Z,10.5841,10.607,10.4423,10.5373,10.537300,7189170,9.943632333333333,64.14413086729051
2017-01-28T05:00:00.000Z,10.5383,10.5832,10.4293,10.565,10.565000,6580700,10.01966033333333,67.5318625766496
2017-01-29T05:00:00.000Z,10.5617,10.5697,10.4517,10.484,10.484000,4689950,10.097127666666665,61.86795280168352
2017-01-30T05:00:00.000Z,10.4938,10.714,10.4665,10.5712,10.571200,8042180,10.183864333333332,70.66183297227992
2017-01-31T05:00:00.000Z,10.5642,10.7487,10.545,10.7275,10.727500,11648700,10.269028666666665,62.13193334855052
2017-02-01T05:00:00.000Z,10.7413,10.8472,10.5566,10.7321,10.732100,12852200,10.347481666666665,64.98662704309065
2017-02-02T05:00:00.000Z,10.7355,10.8881,10.5519,10.8214,10.821400,10172500,10.38402,63.23639540688968
2017-02-03T05:00:00.000Z,10.8125,11.1145,10.755,11.1145,11.114500,12897800,10.379449999999999,65.18527273801783
2017-02-04T05:00:00.000Z,11.1287,11.5015,11.1287,11.4335,11.433500,14139500,10.418753333333333,65.39794419970632
2017-02-05T05:00:00.000Z,11.4422,11.4861,11.3169,11.353,11.353000,5942960,10.455363333333334,70.60240963855416
2017-02-06T05:00:00.000Z,11.3539,11.4754,11.3446,11.3894,11.389400,5695440,10.506103666666666,69.00655167803178
2017-02-07T05:00:00.000Z,11.4253,11.6098,11.415,11.5153,11.515300,7629640,10.546953666666669,80.7939165620203
2017-02-08T05:00:00.000Z,11.5402,11.6304,11.2434,11.4312,11.431200,9688630,10.583807000000002,79.56715905187224
2017-02-09T05:00:00.000Z,11.4359,11.598,10.6745,11.0322,11.032200,18400300,10.599893666666668,62.06765074350453
2017-02-10T05:00:00.000Z,11.045,11.3447,10.7812,11.2789,11.278900,11914200,10.651931666666668,68.25881426038998
2017-02-11T05:00:00.000Z,11.2908,11.4318,11.2424,11.3495,11.349500,7544520,10.701537333333334,68.91546511067176
2017-02-12T05:00:00.000Z,11.3533,11.4013,11.304,11.3992,11.399200,6264900,10.755860666666667,72.40501370936153
2017-02-13T05:00:00.000Z,11.3836,11.3949,11.1741,11.2695,11.269500,7216520,10.809955333333335,66.74660655187301
2017-02-14T05:00:00.000Z,11.2864,13.3307,11.2864,13.0252,13.025200,42911500,10.913986666666666,81.18231414379936
2017-02-15T05:00:00.000Z,13.0397,13.0397,12.6371,12.9197,12.919700,18464700,11.023426666666666,78.89675578569164
2017-02-16T05:00:00.000Z,12.921,12.921,12.5447,12.9037,12.903700,38002600,11.110139999999998,78.04897761254344
2017-02-17T05:00:00.000Z,12.8985,12.9081,12.6646,12.6765,12.676500,11636500,11.191763333333332,71.42073505211192
2017-02-18T05:00:00.000Z,12.7084,12.8258,12.6788,12.8102,12.810200,9370010,11.272196666666666,69.89048458404369
2017-02-19T05:00:00.000Z,12.8176,12.8733,12.7144,12.7585,12.758500,7799740,11.344126666666666,70.47699525044436
2017-02-20T05:00:00.000Z,12.7652,12.8967,12.4301,12.4301,12.430100,12994400,11.394823333333333,63.97325384677354
2017-02-21T05:00:00.000Z,12.3422,12.7709,12.2101,12.6684,12.668400,15183300,11.46033,65.02880379532363
2017-02-22T05:00:00.000Z,12.6872,12.7625,12.5526,12.5997,12.599700,10360900,11.519626666666666,65.2909000497265
2017-02-23T05:00:00.000Z,12.5981,13.2078,12.5638,13.1194,13.119400,14522300,11.602523333333332,76.47655774304852
2017-02-24T05:00:00.000Z,13.1343,13.2323,12.8828,13.0692,13.069200,19574400,11.685813333333332,73.90189848068144
2017-02-25T05:00:00.000Z,13.0638,13.7239,12.9807,13.5487,13.548700,18533900,11.784466666666667,76.47087144920559
2017-02-26T05:00:00.000Z,13.5177,14.5431,13.3953,14.52,14.520000,20307500,11.917223333333332,80.7431633698479
2017-02-27T05:00:00.000Z,14.5058,15.6752,14.274,15.3965,15.396500,31667000,12.078273333333334,85.44071173399286
2017-02-28T05:00:00.000Z,15.4507,16.059401,15.1233,15.8172,15.817200,65478900,12.256046666666666,81.10932834157865
2017-03-01T05:00:00.000Z,15.8472,17.371099,15.5589,17.349701,17.349701,44927500,12.4819967,87.45096925284571
2017-03-02T05:00:00.000Z,17.355301,19.353001,16.954,19.030199,19.030199,83627104,12.758753333333335,90.41813329350344
2017-03-03T05:00:00.000Z,19.042801,20.6674,18.4112,19.459,19.459000,95863400,13.049650000000003,93.58653042863568
2017-03-04T05:00:00.000Z,19.517099,20.055,18.6189,18.6189,18.618900,27341900,13.309566666666667,84.22156500017674
2017-03-05T05:00:00.000Z,18.5028,19.423201,18.2323,19.302299,19.302299,26816300,13.582493300000001,85.88160308398253
2017-03-06T05:00:00.000Z,19.282301,20.102301,19.114799,19.6057,19.605700,32432700,13.854899966666668,89.45412158001231
2017-03-07T05:00:00.000Z,19.5791,19.6299,18.642599,18.888599,18.888599,37972200,14.106086600000001,82.49027595062097
